stt,name,province,description,rating,image,keywords,activities,clean_keywords,text_for_model
1260,Chùa Đại Tuệ 3,Nghệ An,"Chùa cổ kính, kiến trúc trang nghiêm, tham quan và lễ chùa. Không gian thanh tịnh, nhiều cảnh đẹp.",4.6,(tham khảo),"tâm linh, hoành tráng, chùa/đền/miếu",outdoor,"['tâm linh', 'hoành tráng', 'chùađềnmiếu']","Chùa cổ kính, kiến trúc trang nghiêm, tham quan và lễ chùa. Không gian thanh tịnh, nhiều cảnh đẹp. Nghệ An Chùa Đại Tuệ 3 tâm linh hoành tráng chùađềnmiếu"
1261,Biển Thiên Cầm,Hà Tĩnh,"Biển Thiên Cầm nổi tiếng với bãi cát vàng mịn trải dài, nước biển trong xanh và không gian yên bình. Du khách có thể tắm biển, dạo bộ và tổ chức picnic gia đình. Vào buổi chiều, ánh hoàng hôn tạo nên cảnh sắc thơ mộng. Khu vực có nhiều nhà hàng hải sản tươi ngon và dịch vụ nghỉ dưỡng. Đây là điểm check-in lý tưởng cho những ai yêu thiên nhiên và biển cả.",4.6,(tham khảo),"thiên nhiên, xanh mát, bãi biển",outdoor,"['thiên nhiên', 'xanh mát', 'bãi biển']","Biển Thiên Cầm nổi tiếng với bãi cát vàng mịn trải dài, nước biển trong xanh và không gian yên bình. Du khách có thể tắm biển, dạo bộ và tổ chức picnic gia đình. Vào buổi chiều, ánh hoàng hôn tạo nên cảnh sắc thơ mộng. Khu vực có nhiều nhà hàng hải sản tươi ngon và dịch vụ nghỉ dưỡng. Đây là điểm check-in lý tưởng cho những ai yêu thiên nhiên và biển cả. Hà Tĩnh Biển Thiên Cầm thiên nhiên xanh mát bãi biển"
1262,Vũng Chùa – Đảo Yến,Hà Tĩnh,"Vũng Chùa – Đảo Yến là khu tưởng niệm và danh thắng nổi tiếng, có không gian thanh tịnh và cảnh quan biển hùng vĩ. Du khách có thể dạo bộ ven biển, tham quan khu tưởng niệm và ngắm cảnh đảo. Không gian yên bình, thích hợp cho trải nghiệm văn hóa và tâm linh. Khu vực có nhiều ghế nghỉ và lối đi thuận tiện. Là điểm đến lý tưởng để kết hợp tham quan và thư giãn giữa thiên nhiên.",4.7,(tham khảo),"thiên nhiên, cảnh đẹp, tâm linh",outdoor,"['thiên nhiên', 'cảnh đẹp', 'tâm linh']","Vũng Chùa – Đảo Yến là khu tưởng niệm và danh thắng nổi tiếng, có không gian thanh tịnh và cảnh quan biển hùng vĩ. Du khách có thể dạo bộ ven biển, tham quan khu tưởng niệm và ngắm cảnh đảo. Không gian yên bình, thích hợp cho trải nghiệm văn hóa và tâm linh. Khu vực có nhiều ghế nghỉ và lối đi thuận tiện. Là điểm đến lý tưởng để kết hợp tham quan và thư giãn giữa thiên nhiên. Hà Tĩnh Vũng Chùa – Đảo Yến thiên nhiên cảnh đẹp tâm linh"
1263,Hồ Kẻ Gỗ,Hà Tĩnh,"Hồ Kẻ Gỗ rộng lớn, nước trong xanh, xung quanh được bao bọc bởi rừng cây xanh mát. Du khách có thể dạo bộ, picnic hoặc chèo thuyền thư giãn. Không gian yên bình, thích hợp nghỉ dưỡng cuối tuần. Buổi sáng sớm và chiều tối, cảnh quan trở nên thơ mộng với ánh nắng chiếu xuống mặt hồ. Đây là địa điểm lý tưởng cho những ai muốn tìm sự bình yên và gần gũi thiên nhiên.",4.6,(tham khảo),"thiên nhiên, yên bình, hồ",outdoor,"['thiên nhiên', 'yên bình', 'hồ']","Hồ Kẻ Gỗ rộng lớn, nước trong xanh, xung quanh được bao bọc bởi rừng cây xanh mát. Du khách có thể dạo bộ, picnic hoặc chèo thuyền thư giãn. Không gian yên bình, thích hợp nghỉ dưỡng cuối tuần. Buổi sáng sớm và chiều tối, cảnh quan trở nên thơ mộng với ánh nắng chiếu xuống mặt hồ. Đây là địa điểm lý tưởng cho những ai muốn tìm sự bình yên và gần gũi thiên nhiên. Hà Tĩnh Hồ Kẻ Gỗ thiên nhiên yên bình hồ"
1264,Khu du lịch sinh thái Hồng Lĩnh,Hà Tĩnh,"Khu sinh thái Hồng Lĩnh có rừng nguyên sinh, đường trekking và thác nhỏ tạo khung cảnh thơ mộng. Du khách có thể trekking, chụp ảnh và khám phá văn hóa bản địa. Không gian xanh mát, trong lành, thích hợp cho gia đình và nhóm bạn. Khu vực có nhiều lối đi bộ và chỗ nghỉ ven suối. Đây là điểm đến lý tưởng cho những ai yêu thiên nhiên và trải nghiệm sinh thái.",4.5,(tham khảo),"sinh thái, nguyên sơ, rừng",outdoor,"['sinh thái', 'nguyên sơ', 'rừng']","Khu sinh thái Hồng Lĩnh có rừng nguyên sinh, đường trekking và thác nhỏ tạo khung cảnh thơ mộng. Du khách có thể trekking, chụp ảnh và khám phá văn hóa bản địa. Không gian xanh mát, trong lành, thích hợp cho gia đình và nhóm bạn. Khu vực có nhiều lối đi bộ và chỗ nghỉ ven suối. Đây là điểm đến lý tưởng cho những ai yêu thiên nhiên và trải nghiệm sinh thái. Hà Tĩnh Khu du lịch sinh thái Hồng Lĩnh sinh thái nguyên sơ rừng"
1265,Chùa Hương Tích,Hà Tĩnh,"Chùa Hương Tích là ngôi chùa cổ kính, kiến trúc trang nghiêm, nằm trên núi cao với khung cảnh hùng vĩ. Du khách có thể tham quan, lễ chùa và thưởng ngoạn cảnh đẹp xung quanh. Không gian thanh tịnh, thích hợp cho trải nghiệm tâm linh và thiền định. Lối đi lên chùa kết hợp trekking nhẹ, cảnh vật thơ mộng hai bên đường. Đây là điểm đến nổi bật về văn hóa tôn giáo của tỉnh.",4.7,(tham khảo),"tâm linh, hoành tráng, chùa/đền/miếu",outdoor,"['tâm linh', 'hoành tráng', 'chùađềnmiếu']","Chùa Hương Tích là ngôi chùa cổ kính, kiến trúc trang nghiêm, nằm trên núi cao với khung cảnh hùng vĩ. Du khách có thể tham quan, lễ chùa và thưởng ngoạn cảnh đẹp xung quanh. Không gian thanh tịnh, thích hợp cho trải nghiệm tâm linh và thiền định. Lối đi lên chùa kết hợp trekking nhẹ, cảnh vật thơ mộng hai bên đường. Đây là điểm đến nổi bật về văn hóa tôn giáo của tỉnh. Hà Tĩnh Chùa Hương Tích tâm linh hoành tráng chùađềnmiếu"
1266,Biển Xuân Thành,Hà Tĩnh,"Biển Xuân Thành có bãi cát rộng, nước biển trong xanh, thích hợp tắm biển và picnic. Khu vực xung quanh yên tĩnh, không quá đông đúc, tạo cảm giác thư giãn. Du khách có thể dạo bộ ven biển, chụp ảnh cảnh bình minh và hoàng hôn. Có một số quán hải sản tươi sống phục vụ du khách. Đây là điểm đến lý tưởng cho gia đình và nhóm bạn trẻ yêu thiên nhiên.",4.5,(tham khảo),"thiên nhiên, xanh mát, bãi biển",outdoor,"['thiên nhiên', 'xanh mát', 'bãi biển']","Biển Xuân Thành có bãi cát rộng, nước biển trong xanh, thích hợp tắm biển và picnic. Khu vực xung quanh yên tĩnh, không quá đông đúc, tạo cảm giác thư giãn. Du khách có thể dạo bộ ven biển, chụp ảnh cảnh bình minh và hoàng hôn. Có một số quán hải sản tươi sống phục vụ du khách. Đây là điểm đến lý tưởng cho gia đình và nhóm bạn trẻ yêu thiên nhiên. Hà Tĩnh Biển Xuân Thành thiên nhiên xanh mát bãi biển"
1267,Đèo Ngang,Hà Tĩnh,"Đèo Ngang nổi tiếng với cảnh quan hùng vĩ, núi non trùng điệp và gió biển mát rượi. Du khách có thể dừng chân chụp ảnh, ngắm cảnh và thư giãn. Không gian yên bình, phong cảnh thiên nhiên nguyên sơ. Đèo cũng gắn liền với các câu chuyện lịch sử và văn hóa địa phương. Đây là điểm lý tưởng cho những ai yêu thích trekking nhẹ và khám phá cảnh đẹp.",4.6,(tham khảo),"thiên nhiên, hoành tráng, đèo núi",outdoor,"['thiên nhiên', 'hoành tráng', 'đèo núi']","Đèo Ngang nổi tiếng với cảnh quan hùng vĩ, núi non trùng điệp và gió biển mát rượi. Du khách có thể dừng chân chụp ảnh, ngắm cảnh và thư giãn. Không gian yên bình, phong cảnh thiên nhiên nguyên sơ. Đèo cũng gắn liền với các câu chuyện lịch sử và văn hóa địa phương. Đây là điểm lý tưởng cho những ai yêu thích trekking nhẹ và khám phá cảnh đẹp. Hà Tĩnh Đèo Ngang thiên nhiên hoành tráng đèo núi"
1268,Suối nước nóng Thạch Hà,Hà Tĩnh,"Suối nước nóng Thạch Hà có nước trong, ấm áp, thích hợp tắm thư giãn và chữa bệnh nhẹ. Khu vực xung quanh rừng cây xanh mát, không gian yên bình. Du khách có thể nghỉ dưỡng, picnic hoặc tham gia các hoạt động gia đình. Cảnh quan đẹp, phù hợp chụp ảnh và thư giãn. Đây là điểm đến lý tưởng để kết hợp du lịch nghỉ dưỡng và trải nghiệm thiên nhiên.",4.5,(tham khảo),"nghỉ dưỡng, xanh mát, suối nước nóng",outdoor,"['nghỉ dưỡng', 'xanh mát', 'suối nước nóng']","Suối nước nóng Thạch Hà có nước trong, ấm áp, thích hợp tắm thư giãn và chữa bệnh nhẹ. Khu vực xung quanh rừng cây xanh mát, không gian yên bình. Du khách có thể nghỉ dưỡng, picnic hoặc tham gia các hoạt động gia đình. Cảnh quan đẹp, phù hợp chụp ảnh và thư giãn. Đây là điểm đến lý tưởng để kết hợp du lịch nghỉ dưỡng và trải nghiệm thiên nhiên. Hà Tĩnh Suối nước nóng Thạch Hà nghỉ dưỡng xanh mát suối nước nóng"
1269,Làng nghề nón lá Đức Thọ,Hà Tĩnh,"Làng nghề Đức Thọ nổi tiếng với nghề làm nón lá truyền thống, du khách có thể tham quan, trải nghiệm làm nón và mua quà lưu niệm. Không gian làng quê yên bình, nhiều cảnh đẹp để chụp ảnh. Du khách có thể tìm hiểu văn hóa dân gian và phong tục địa phương. Đây là điểm trải nghiệm văn hóa và thưởng thức đời sống địa phương lý tưởng.",4.4,(tham khảo),"văn hóa dân gian, yên bình, làng nghề truyền thống",outdoor,"['văn hóa dân gian', 'yên bình', 'làng nghề truyền thống']","Làng nghề Đức Thọ nổi tiếng với nghề làm nón lá truyền thống, du khách có thể tham quan, trải nghiệm làm nón và mua quà lưu niệm. Không gian làng quê yên bình, nhiều cảnh đẹp để chụp ảnh. Du khách có thể tìm hiểu văn hóa dân gian và phong tục địa phương. Đây là điểm trải nghiệm văn hóa và thưởng thức đời sống địa phương lý tưởng. Hà Tĩnh Làng nghề nón lá Đức Thọ văn hóa dân gian yên bình làng nghề truyền thống"
1270,Hồ Trại Tiểu,Hà Tĩnh,"Hồ Trại Tiểu rộng lớn, nước trong xanh, xung quanh rừng cây và đồi núi. Du khách có thể dạo bộ, picnic, chụp ảnh và thưởng ngoạn cảnh đẹp. Không gian yên bình, mát mẻ, thích hợp nghỉ dưỡng cuối tuần. Buổi sáng và chiều, ánh sáng tự nhiên tạo cảnh sắc thơ mộng. Đây là điểm lý tưởng cho gia đình và nhóm bạn.",4.5,(tham khảo),"thiên nhiên, yên bình, hồ",outdoor,"['thiên nhiên', 'yên bình', 'hồ']","Hồ Trại Tiểu rộng lớn, nước trong xanh, xung quanh rừng cây và đồi núi. Du khách có thể dạo bộ, picnic, chụp ảnh và thưởng ngoạn cảnh đẹp. Không gian yên bình, mát mẻ, thích hợp nghỉ dưỡng cuối tuần. Buổi sáng và chiều, ánh sáng tự nhiên tạo cảnh sắc thơ mộng. Đây là điểm lý tưởng cho gia đình và nhóm bạn. Hà Tĩnh Hồ Trại Tiểu thiên nhiên yên bình hồ"
1271,Thác Rào Cái,Hà Tĩnh,"Thác nước hùng vĩ giữa rừng núi, thích hợp trekking và chụp ảnh. Không gian nguyên sơ, nước trong xanh và mát mẻ. Du khách có thể kết hợp tham quan và picnic. Đây là điểm đến lý tưởng cho các bạn trẻ yêu mạo hiểm và thiên nhiên.",4.6,(tham khảo),"thiên nhiên, hoành tráng, thác",outdoor,"['thiên nhiên', 'hoành tráng', 'thác']","Thác nước hùng vĩ giữa rừng núi, thích hợp trekking và chụp ảnh. Không gian nguyên sơ, nước trong xanh và mát mẻ. Du khách có thể kết hợp tham quan và picnic. Đây là điểm đến lý tưởng cho các bạn trẻ yêu mạo hiểm và thiên nhiên. Hà Tĩnh Thác Rào Cái thiên nhiên hoành tráng thác"
1272,Chợ Hà Tĩnh,Hà Tĩnh,"Chợ trung tâm sầm uất, mua sắm và thưởng thức ẩm thực địa phương. Nhiều gian hàng hải sản, nông sản và đồ lưu niệm. Không gian nhộn nhịp, đặc trưng văn hóa địa phương. Phù hợp cho cả du khách và người dân địa phương.",4.4,(tham khảo),"mua sắm, sầm uất, chợ",indoor,"['mua sắm', 'sầm uất', 'chợ']","Chợ trung tâm sầm uất, mua sắm và thưởng thức ẩm thực địa phương. Nhiều gian hàng hải sản, nông sản và đồ lưu niệm. Không gian nhộn nhịp, đặc trưng văn hóa địa phương. Phù hợp cho cả du khách và người dân địa phương. Hà Tĩnh Chợ Hà Tĩnh mua sắm sầm uất chợ"
1273,Đảo Sơn Dương,Hà Tĩnh,"Đảo nguyên sơ, bãi biển xanh mát, thích hợp dạo bộ, tắm biển và chụp ảnh. Không gian yên bình, thư giãn, phù hợp gia đình và nhóm bạn. Khu vực còn giữ được vẻ hoang sơ, tự nhiên.",4.5,(tham khảo),"thiên nhiên, nguyên sơ, đảo",outdoor,"['thiên nhiên', 'nguyên sơ', 'đảo']","Đảo nguyên sơ, bãi biển xanh mát, thích hợp dạo bộ, tắm biển và chụp ảnh. Không gian yên bình, thư giãn, phù hợp gia đình và nhóm bạn. Khu vực còn giữ được vẻ hoang sơ, tự nhiên. Hà Tĩnh Đảo Sơn Dương thiên nhiên nguyên sơ đảo"
1274,Hang Con Moong,Hà Tĩnh,"Hang động lớn, khám phá thiên nhiên, trekking và chụp ảnh. Không gian mát mẻ, nhiều nhũ đá đẹp và kỳ thú. Thích hợp cho nhóm bạn trẻ yêu mạo hiểm và khám phá.",4.6,(tham khảo),"thiên nhiên, hoành tráng, hang động",outdoor,"['thiên nhiên', 'hoành tráng', 'hang động']","Hang động lớn, khám phá thiên nhiên, trekking và chụp ảnh. Không gian mát mẻ, nhiều nhũ đá đẹp và kỳ thú. Thích hợp cho nhóm bạn trẻ yêu mạo hiểm và khám phá. Hà Tĩnh Hang Con Moong thiên nhiên hoành tráng hang động"
1275,Bãi biển Xuân Hải,Hà Tĩnh,"Bãi biển cát trắng, nước trong xanh, thích hợp tắm biển, picnic và dạo bộ. Không gian yên bình, nguyên sơ và thoáng đãng.",4.5,(tham khảo),"thiên nhiên, xanh mát, bãi biển",outdoor,"['thiên nhiên', 'xanh mát', 'bãi biển']","Bãi biển cát trắng, nước trong xanh, thích hợp tắm biển, picnic và dạo bộ. Không gian yên bình, nguyên sơ và thoáng đãng. Hà Tĩnh Bãi biển Xuân Hải thiên nhiên xanh mát bãi biển"
1276,Thác Khe Tang,Hà Tĩnh,"Thác nước đẹp, mát mẻ, trekking và chụp ảnh. Không gian nguyên sơ, hùng vĩ và yên bình.",4.6,(tham khảo),"thiên nhiên, hoành tráng, thác",outdoor,"['thiên nhiên', 'hoành tráng', 'thác']","Thác nước đẹp, mát mẻ, trekking và chụp ảnh. Không gian nguyên sơ, hùng vĩ và yên bình. Hà Tĩnh Thác Khe Tang thiên nhiên hoành tráng thác"
1277,Chùa Đại Giang,Hà Tĩnh,"Chùa cổ, kiến trúc trang nghiêm, tham quan và lễ chùa. Không gian thanh tịnh, nhiều cảnh đẹp để chụp ảnh. Phù hợp trải nghiệm tâm linh.",4.5,(tham khảo),"tâm linh, hoành tráng, chùa/đền/miếu",outdoor,"['tâm linh', 'hoành tráng', 'chùađềnmiếu']","Chùa cổ, kiến trúc trang nghiêm, tham quan và lễ chùa. Không gian thanh tịnh, nhiều cảnh đẹp để chụp ảnh. Phù hợp trải nghiệm tâm linh. Hà Tĩnh Chùa Đại Giang tâm linh hoành tráng chùađềnmiếu"
1278,Hồ Khe Tân,Hà Tĩnh,"Hồ nước trong xanh, yên bình, thích hợp dạo bộ, picnic và chụp ảnh. Không gian thiên nhiên tươi mát, yên tĩnh.",4.5,(tham khảo),"thiên nhiên, yên bình, hồ",outdoor,"['thiên nhiên', 'yên bình', 'hồ']","Hồ nước trong xanh, yên bình, thích hợp dạo bộ, picnic và chụp ảnh. Không gian thiên nhiên tươi mát, yên tĩnh. Hà Tĩnh Hồ Khe Tân thiên nhiên yên bình hồ"
1279,Làng gốm Thạch Hà,Hà Tĩnh,"Làng nghề gốm truyền thống, du khách có thể tham quan, trải nghiệm làm gốm và mua sản phẩm lưu niệm. Không gian làng quê yên bình, nhiều cảnh đẹp. Thích hợp trải nghiệm văn hóa bản địa.",4.4,(tham khảo),"văn hóa dân gian, yên bình, làng nghề truyền thống",outdoor,"['văn hóa dân gian', 'yên bình', 'làng nghề truyền thống']","Làng nghề gốm truyền thống, du khách có thể tham quan, trải nghiệm làm gốm và mua sản phẩm lưu niệm. Không gian làng quê yên bình, nhiều cảnh đẹp. Thích hợp trải nghiệm văn hóa bản địa. Hà Tĩnh Làng gốm Thạch Hà văn hóa dân gian yên bình làng nghề truyền thống"
1280,Đảo Cồn Vành,Hà Tĩnh,"Đảo đẹp với bãi biển xanh mát, nguyên sơ, thích hợp tắm biển và picnic. Không gian yên bình, thư giãn.",4.5,(tham khảo),"thiên nhiên, nguyên sơ, đảo",outdoor,"['thiên nhiên', 'nguyên sơ', 'đảo']","Đảo đẹp với bãi biển xanh mát, nguyên sơ, thích hợp tắm biển và picnic. Không gian yên bình, thư giãn. Hà Tĩnh Đảo Cồn Vành thiên nhiên nguyên sơ đảo"
1281,Hang Đá Chồng,Hà Tĩnh,"Hang động đá vôi lớn, khám phá thiên nhiên, trekking và chụp ảnh. Không gian mát mẻ, nhiều nhũ đá đẹp mắt.",4.6,(tham khảo),"thiên nhiên, hoành tráng, hang động",outdoor,"['thiên nhiên', 'hoành tráng', 'hang động']","Hang động đá vôi lớn, khám phá thiên nhiên, trekking và chụp ảnh. Không gian mát mẻ, nhiều nhũ đá đẹp mắt. Hà Tĩnh Hang Đá Chồng thiên nhiên hoành tráng hang động"
1282,Bãi biển Thạch Bằng,Hà Tĩnh,"Bãi biển xanh mát, cát trắng, thích hợp tắm biển, dạo bộ và picnic. Không gian yên bình, thoáng đãng.",4.5,(tham khảo),"thiên nhiên, xanh mát, bãi biển",outdoor,"['thiên nhiên', 'xanh mát', 'bãi biển']","Bãi biển xanh mát, cát trắng, thích hợp tắm biển, dạo bộ và picnic. Không gian yên bình, thoáng đãng. Hà Tĩnh Bãi biển Thạch Bằng thiên nhiên xanh mát bãi biển"
1283,Thác Khe Cò,Hà Tĩnh,"Thác nước hùng vĩ, trekking và chụp ảnh. Không gian nguyên sơ, mát mẻ và thư giãn.",4.6,(tham khảo),"thiên nhiên, hoành tráng, thác",outdoor,"['thiên nhiên', 'hoành tráng', 'thác']","Thác nước hùng vĩ, trekking và chụp ảnh. Không gian nguyên sơ, mát mẻ và thư giãn. Hà Tĩnh Thác Khe Cò thiên nhiên hoành tráng thác"
1284,Chùa Phúc Lâm,Hà Tĩnh,"Chùa cổ, kiến trúc trang nghiêm, tham quan và lễ chùa. Không gian thanh tịnh, nhiều cảnh đẹp để chụp ảnh.",4.5,(tham khảo),"tâm linh, hoành tráng, chùa/đền/miếu",outdoor,"['tâm linh', 'hoành tráng', 'chùađềnmiếu']","Chùa cổ, kiến trúc trang nghiêm, tham quan và lễ chùa. Không gian thanh tịnh, nhiều cảnh đẹp để chụp ảnh. Hà Tĩnh Chùa Phúc Lâm tâm linh hoành tráng chùađềnmiếu"
1285,Hồ Hương Sơn,Hà Tĩnh,"Hồ rộng lớn, nước trong xanh, xung quanh rừng cây và núi non. Thích hợp dạo bộ, picnic và chụp ảnh.",4.5,(tham khảo),"thiên nhiên, yên bình, hồ",outdoor,"['thiên nhiên', 'yên bình', 'hồ']","Hồ rộng lớn, nước trong xanh, xung quanh rừng cây và núi non. Thích hợp dạo bộ, picnic và chụp ảnh. Hà Tĩnh Hồ Hương Sơn thiên nhiên yên bình hồ"
1286,Làng nghề đan lát Xuân Phổ,Hà Tĩnh,"Làng nghề truyền thống, trải nghiệm văn hóa và tham quan. Không gian yên bình, nhiều cảnh đẹp để chụp ảnh.",4.4,(tham khảo),"văn hóa dân gian, yên bình, làng nghề truyền thống",outdoor,"['văn hóa dân gian', 'yên bình', 'làng nghề truyền thống']","Làng nghề truyền thống, trải nghiệm văn hóa và tham quan. Không gian yên bình, nhiều cảnh đẹp để chụp ảnh. Hà Tĩnh Làng nghề đan lát Xuân Phổ văn hóa dân gian yên bình làng nghề truyền thống"
1287,Đảo Hòn La,Hà Tĩnh,"Đảo nguyên sơ, bãi biển xanh mát, thích hợp tắm biển, picnic và dạo bộ. Không gian yên bình, thư giãn.",4.5,(tham khảo),"thiên nhiên, nguyên sơ, đảo",outdoor,"['thiên nhiên', 'nguyên sơ', 'đảo']","Đảo nguyên sơ, bãi biển xanh mát, thích hợp tắm biển, picnic và dạo bộ. Không gian yên bình, thư giãn. Hà Tĩnh Đảo Hòn La thiên nhiên nguyên sơ đảo"
1288,Hang Thạch Động,Hà Tĩnh,"Hang động đá vôi lớn, trekking và chụp ảnh. Không gian mát mẻ, nhũ đá đẹp mắt và hùng vĩ.",4.6,(tham khảo),"thiên nhiên, hoành tráng, hang động",outdoor,"['thiên nhiên', 'hoành tráng', 'hang động']","Hang động đá vôi lớn, trekking và chụp ảnh. Không gian mát mẻ, nhũ đá đẹp mắt và hùng vĩ. Hà Tĩnh Hang Thạch Động thiên nhiên hoành tráng hang động"
1289,Bãi biển Xuân Phú,Hà Tĩnh,"Bãi biển xanh mát, cát trắng, tắm biển, picnic và dạo bộ. Không gian yên bình, thích hợp gia đình.",4.5,(tham khảo),"thiên nhiên, xanh mát, bãi biển",outdoor,"['thiên nhiên', 'xanh mát', 'bãi biển']","Bãi biển xanh mát, cát trắng, tắm biển, picnic và dạo bộ. Không gian yên bình, thích hợp gia đình. Hà Tĩnh Bãi biển Xuân Phú thiên nhiên xanh mát bãi biển"
1290,Thác Khe Dầu,Hà Tĩnh,"Thác nước hùng vĩ, trekking, chụp ảnh và thư giãn. Không gian nguyên sơ và mát mẻ.",4.6,(tham khảo),"thiên nhiên, hoành tráng, thác",outdoor,"['thiên nhiên', 'hoành tráng', 'thác']","Thác nước hùng vĩ, trekking, chụp ảnh và thư giãn. Không gian nguyên sơ và mát mẻ. Hà Tĩnh Thác Khe Dầu thiên nhiên hoành tráng thác"
1291,Chùa Hương Sơn,Hà Tĩnh,"Chùa cổ, kiến trúc trang nghiêm, tham quan và lễ chùa. Không gian thanh tịnh, nhiều cảnh đẹp để chụp ảnh.",4.5,(tham khảo),"tâm linh, hoành tráng, chùa/đền/miếu",outdoor,"['tâm linh', 'hoành tráng', 'chùađềnmiếu']","Chùa cổ, kiến trúc trang nghiêm, tham quan và lễ chùa. Không gian thanh tịnh, nhiều cảnh đẹp để chụp ảnh. Hà Tĩnh Chùa Hương Sơn tâm linh hoành tráng chùađềnmiếu"
1292,Hồ Cẩm Trang,Hà Tĩnh,"Hồ yên bình, nước trong xanh, thích hợp dạo bộ, picnic và chụp ảnh. Không gian xanh mát và yên tĩnh.",4.5,(tham khảo),"thiên nhiên, yên bình, hồ",outdoor,"['thiên nhiên', 'yên bình', 'hồ']","Hồ yên bình, nước trong xanh, thích hợp dạo bộ, picnic và chụp ảnh. Không gian xanh mát và yên tĩnh. Hà Tĩnh Hồ Cẩm Trang thiên nhiên yên bình hồ"
1293,Làng nghề mây tre Phú Gia,Hà Tĩnh,"Làng nghề truyền thống, trải nghiệm văn hóa và tham quan. Không gian yên bình, nhiều cảnh đẹp.",4.4,(tham khảo),"văn hóa dân gian, yên bình, làng nghề truyền thống",outdoor,"['văn hóa dân gian', 'yên bình', 'làng nghề truyền thống']","Làng nghề truyền thống, trải nghiệm văn hóa và tham quan. Không gian yên bình, nhiều cảnh đẹp. Hà Tĩnh Làng nghề mây tre Phú Gia văn hóa dân gian yên bình làng nghề truyền thống"
1294,Đảo Cồn Vàng,Hà Tĩnh,"Đảo đẹp, bãi biển xanh mát, nguyên sơ, thích hợp tắm biển và picnic. Không gian yên bình và thư giãn.",4.5,(tham khảo),"thiên nhiên, nguyên sơ, đảo",outdoor,"['thiên nhiên', 'nguyên sơ', 'đảo']","Đảo đẹp, bãi biển xanh mát, nguyên sơ, thích hợp tắm biển và picnic. Không gian yên bình và thư giãn. Hà Tĩnh Đảo Cồn Vàng thiên nhiên nguyên sơ đảo"
1295,Hang Thạch Sơn,Hà Tĩnh,"Hang động lớn, khám phá thiên nhiên, trekking và chụp ảnh. Không gian mát mẻ, nhiều nhũ đá độc đáo.",4.6,(tham khảo),"thiên nhiên, hoành tráng, hang động",outdoor,"['thiên nhiên', 'hoành tráng', 'hang động']","Hang động lớn, khám phá thiên nhiên, trekking và chụp ảnh. Không gian mát mẻ, nhiều nhũ đá độc đáo. Hà Tĩnh Hang Thạch Sơn thiên nhiên hoành tráng hang động"
1296,Bãi biển Thạch Hải,Hà Tĩnh,"Bãi biển xanh mát, cát trắng, thích hợp tắm biển, picnic và dạo bộ. Không gian yên bình, nguyên sơ.",4.5,(tham khảo),"thiên nhiên, xanh mát, bãi biển",outdoor,"['thiên nhiên', 'xanh mát', 'bãi biển']","Bãi biển xanh mát, cát trắng, thích hợp tắm biển, picnic và dạo bộ. Không gian yên bình, nguyên sơ. Hà Tĩnh Bãi biển Thạch Hải thiên nhiên xanh mát bãi biển"
1297,Thác Khe Đá,Hà Tĩnh,"Thác nước hoang sơ, trekking và chụp ảnh. Không gian mát mẻ và yên bình, cảnh quan hùng vĩ.",4.6,(tham khảo),"thiên nhiên, hoành tráng, thác",outdoor,"['thiên nhiên', 'hoành tráng', 'thác']","Thác nước hoang sơ, trekking và chụp ảnh. Không gian mát mẻ và yên bình, cảnh quan hùng vĩ. Hà Tĩnh Thác Khe Đá thiên nhiên hoành tráng thác"
1298,Chùa Thạch Bằng,Hà Tĩnh,"Chùa cổ kính, kiến trúc trang nghiêm, tham quan và lễ chùa. Không gian thanh tịnh, nhiều cảnh đẹp.",4.5,(tham khảo),"tâm linh, hoành tráng, chùa/đền/miếu",outdoor,"['tâm linh', 'hoành tráng', 'chùađềnmiếu']","Chùa cổ kính, kiến trúc trang nghiêm, tham quan và lễ chùa. Không gian thanh tịnh, nhiều cảnh đẹp. Hà Tĩnh Chùa Thạch Bằng tâm linh hoành tráng chùađềnmiếu"
1299,Hồ Kẻ Gỗ 2,Hà Tĩnh,"Hồ rộng lớn, nước trong xanh, xung quanh rừng cây và đồi núi. Thích hợp dạo bộ, picnic và chụp ảnh. Không gian yên bình, mát mẻ, thích hợp nghỉ dưỡng cuối tuần.",4.5,(tham khảo),"thiên nhiên, yên bình, hồ",outdoor,"['thiên nhiên', 'yên bình', 'hồ']","Hồ rộng lớn, nước trong xanh, xung quanh rừng cây và đồi núi. Thích hợp dạo bộ, picnic và chụp ảnh. Không gian yên bình, mát mẻ, thích hợp nghỉ dưỡng cuối tuần. Hà Tĩnh Hồ Kẻ Gỗ 2 thiên nhiên yên bình hồ"
