stt,name,province,description,rating,image,keywords,activities,clean_keywords,text_for_model
1814,Chùa Linh Độ,Hải Phòng,"Chùa Đỏ, còn có tên là Linh Độ Tự, là một ngôi chùa cổ kính nằm ẩn mình trong một con hẻm nhỏ trên phố Lê Lai. Ngôi chùa này nổi tiếng là một trong những địa điểm tâm linh linh thiêng nhất tại xứ cảng. Điểm nhấn kiến trúc độc đáo của chùa là cấu trúc diêm chồng đấu 3 tầng với 20 mái, một nét đặc trưng hiếm thấy trong lịch sử kiến trúc chùa Việt Nam, tạo nên vẻ đẹp cổ kính và uy nghiêm.",4.7,https://static.vinwonders.com/production/chua-do-1.jpg,"tâm linh, kiến trúc tôn giáo, tham quan",outdoor,"['tâm linh', 'kiến trúc tôn giáo', 'tham quan']","Chùa Đỏ, còn có tên là Linh Độ Tự, là một ngôi chùa cổ kính nằm ẩn mình trong một con hẻm nhỏ trên phố Lê Lai. Ngôi chùa này nổi tiếng là một trong những địa điểm tâm linh linh thiêng nhất tại xứ cảng. Điểm nhấn kiến trúc độc đáo của chùa là cấu trúc diêm chồng đấu 3 tầng với 20 mái, một nét đặc trưng hiếm thấy trong lịch sử kiến trúc chùa Việt Nam, tạo nên vẻ đẹp cổ kính và uy nghiêm. Hải Phòng Chùa Linh Độ tâm linh kiến trúc tôn giáo tham quan"
1815,Đền Lạc Long Quân,Hải Phòng,"Đền thờ Quốc Tổ Lạc Long Quân tại Bình Đà, Thanh Oai, Hà Nội, xưa kia có tên là Kẻ Nõi hoặc làng Bùi. Ngôi đền được xây dựng trên ""lưng rùa"", biểu thị sự linh thiêng và huyền diệu. Kiến trúc đền bao gồm đền chính, cổng, trụ biểu và các hạng mục như Lầu Chuông, Lầu Trống, Tả Hữu vu, với tổng diện tích 6.800 m2. Theo truyền thuyết, Vua Lạc Long Quân đã lập Đền Tiên và giao cho ba hoàng tử trong số trăm trứng kế thừa.",4.7,https://i.pinimg.com/736x/b8/43/38/b8433805278d1870ac4f87a3b923598a.jpg,"tâm linh, kiến trúc tôn giáo, tham quan",outdoor,"['tâm linh', 'kiến trúc tôn giáo', 'tham quan']","Đền thờ Quốc Tổ Lạc Long Quân tại Bình Đà, Thanh Oai, Hà Nội, xưa kia có tên là Kẻ Nõi hoặc làng Bùi. Ngôi đền được xây dựng trên ""lưng rùa"", biểu thị sự linh thiêng và huyền diệu. Kiến trúc đền bao gồm đền chính, cổng, trụ biểu và các hạng mục như Lầu Chuông, Lầu Trống, Tả Hữu vu, với tổng diện tích 6.800 m2. Theo truyền thuyết, Vua Lạc Long Quân đã lập Đền Tiên và giao cho ba hoàng tử trong số trăm trứng kế thừa. Hải Phòng Đền Lạc Long Quân tâm linh kiến trúc tôn giáo tham quan"
1816,Chùa Thiên Phúc,Hải Phòng,"Chùa Thiên Phúc là một công trình kiến trúc cổ kính, nổi bật với mặt bằng hình chữ “đinh”. Kiến trúc này bao gồm 5 gian Tiền đường và Hậu cung, được bao bọc bởi tường xây và mái lợp ngói ta. Hệ thống Tam quan của chùa được bố trí hài hòa với quy hoạch đường phố thời Pháp, nằm ở cuối hè dọc theo mặt phố. Các chi tiết kiến trúc như hai hồi xây kiểu bít nóc, tay ngai, và bờ nóc càng làm tăng thêm vẻ cổ kính cho ngôi chùa.",4.5,https://statics.vinpearl.com/chua-hong-phuc-1_1634366389.png,"tâm linh, kiến trúc tôn giáo, tham quan",outdoor,"['tâm linh', 'kiến trúc tôn giáo', 'tham quan']","Chùa Thiên Phúc là một công trình kiến trúc cổ kính, nổi bật với mặt bằng hình chữ “đinh”. Kiến trúc này bao gồm 5 gian Tiền đường và Hậu cung, được bao bọc bởi tường xây và mái lợp ngói ta. Hệ thống Tam quan của chùa được bố trí hài hòa với quy hoạch đường phố thời Pháp, nằm ở cuối hè dọc theo mặt phố. Các chi tiết kiến trúc như hai hồi xây kiểu bít nóc, tay ngai, và bờ nóc càng làm tăng thêm vẻ cổ kính cho ngôi chùa. Hải Phòng Chùa Thiên Phúc tâm linh kiến trúc tôn giáo tham quan"
1817,Đền Từ Lương Xâm,Hải Phòng,"Đền Từ Lương Xâm, một di tích lịch sử tại Hải Phòng, gắn liền với chiến thắng Bạch Đằng năm 935 dưới sự lãnh đạo của Ngô Quyền. Đây là nơi diễn ra lễ hội lớn nhất quận Hải An, tổ chức hàng năm từ ngày 14 đến 18 tháng Giêng. Di tích còn lưu giữ 25 đạo sắc chính và hơn 20 bản sao sắc phong có niên đại từ 1522 đến 1924, minh chứng cho bề dày lịch sử và tầm quan trọng của đền qua các triều đại.",4.7,https://i.pinimg.com/1200x/d5/52/10/d55210c23ef2f5976c3e7c3bcbb15103.jpg,"tâm linh, kiến trúc tôn giáo, yên bình",outdoor,"['tâm linh', 'kiến trúc tôn giáo', 'yên bình']","Đền Từ Lương Xâm, một di tích lịch sử tại Hải Phòng, gắn liền với chiến thắng Bạch Đằng năm 935 dưới sự lãnh đạo của Ngô Quyền. Đây là nơi diễn ra lễ hội lớn nhất quận Hải An, tổ chức hàng năm từ ngày 14 đến 18 tháng Giêng. Di tích còn lưu giữ 25 đạo sắc chính và hơn 20 bản sao sắc phong có niên đại từ 1522 đến 1924, minh chứng cho bề dày lịch sử và tầm quan trọng của đền qua các triều đại. Hải Phòng Đền Từ Lương Xâm tâm linh kiến trúc tôn giáo yên bình"
1818,Bãi biển Đồ Sơn,Hải Phòng,"Bãi biển Đồ Sơn nổi bật với bờ cát vàng trải dài, nước biển trong xanh và những con sóng vỗ rì rào. Nơi đây mang đến không gian thoáng đãng, lộng gió, là một trong những bãi biển đẹp nhất miền Bắc. Bãi biển này thu hút du khách bởi vẻ đẹp tự nhiên và không khí trong lành, mát rượi, đặc biệt là vào mùa hè.",4.7,https://i.pinimg.com/736x/68/96/1f/68961fc7ad6b27c7c8351508af443045.jpg,"tâm linh, lịch sử, kiến trúc tôn giáo",outdoor,"['tâm linh', 'lịch sử', 'kiến trúc tôn giáo']","Bãi biển Đồ Sơn nổi bật với bờ cát vàng trải dài, nước biển trong xanh và những con sóng vỗ rì rào. Nơi đây mang đến không gian thoáng đãng, lộng gió, là một trong những bãi biển đẹp nhất miền Bắc. Bãi biển này thu hút du khách bởi vẻ đẹp tự nhiên và không khí trong lành, mát rượi, đặc biệt là vào mùa hè. Hải Phòng Bãi biển Đồ Sơn tâm linh lịch sử kiến trúc tôn giáo"
1819,Đảo Cát Bà,Hải Phòng,"Cát Bà là một quần đảo thuộc huyện Cát Hải, thành phố Hải Phòng, bao gồm 367 đảo lớn nhỏ, trong đó đảo Cát Bà là đảo chính, rộng khoảng 100km². Quần đảo này có địa hình núi đá trùng điệp và bao gồm nhiều đơn vị hành chính như thị trấn Cát Bà và các xã Xuân Đám, Gia Luận, Trân Châu, v.v. Cát Bà nằm ở phía nam Vịnh Hạ Long, cách cảng Hải Phòng khoảng 30 hải lý.",4.7,https://i.pinimg.com/1200x/09/f2/16/09f2169d62927a87aeb5279ca4bfa0c4.jpg,"thiên nhiên, biển đảo, nghỉ dưỡng, ngắm cảnh",outdoor,"['thiên nhiên', 'biển đảo', 'nghỉ dưỡng', 'ngắm cảnh']","Cát Bà là một quần đảo thuộc huyện Cát Hải, thành phố Hải Phòng, bao gồm 367 đảo lớn nhỏ, trong đó đảo Cát Bà là đảo chính, rộng khoảng 100km². Quần đảo này có địa hình núi đá trùng điệp và bao gồm nhiều đơn vị hành chính như thị trấn Cát Bà và các xã Xuân Đám, Gia Luận, Trân Châu, v.v. Cát Bà nằm ở phía nam Vịnh Hạ Long, cách cảng Hải Phòng khoảng 30 hải lý. Hải Phòng Đảo Cát Bà thiên nhiên biển đảo nghỉ dưỡng ngắm cảnh"
1820,Vịnh Lan Hạ,Hải Phòng,"Vịnh Lan Hạ, nằm cạnh Vịnh Hạ Long và thuộc thành phố Hải Phòng, nổi tiếng với vẻ đẹp hoang sơ và sinh động. Nơi đây có hơn 400 hòn đảo lớn nhỏ, sự hòa quyện giữa núi đá, biển xanh và rừng nguyên sinh tạo nên cảnh sắc thơ mộng, kỳ vĩ. Vịnh còn hấp dẫn du khách với nhiều hoạt động trải nghiệm như du thuyền, chèo kayak, khám phá hang động và làng chài.",4.7,https://i.pinimg.com/1200x/0f/d5/ad/0fd5adc67bb5d3ae82a9c387ac42c66c.jpg,"thiên nhiên, biển đảo, khám phá, nghỉ dưỡng",outdoor,"['thiên nhiên', 'biển đảo', 'khám phá', 'nghỉ dưỡng']","Vịnh Lan Hạ, nằm cạnh Vịnh Hạ Long và thuộc thành phố Hải Phòng, nổi tiếng với vẻ đẹp hoang sơ và sinh động. Nơi đây có hơn 400 hòn đảo lớn nhỏ, sự hòa quyện giữa núi đá, biển xanh và rừng nguyên sinh tạo nên cảnh sắc thơ mộng, kỳ vĩ. Vịnh còn hấp dẫn du khách với nhiều hoạt động trải nghiệm như du thuyền, chèo kayak, khám phá hang động và làng chài. Hải Phòng Vịnh Lan Hạ thiên nhiên biển đảo khám phá nghỉ dưỡng"
1821,Vườn quốc gia Cát Bà,Hải Phòng,"Vườn quốc gia Cát Bà, thuộc đặc khu Cát Hải, TP. Hải Phòng, cách trung tâm thành phố hơn 30km. Nơi đây nổi bật với địa hình núi đá vôi hiểm trở, có độ cao dưới 500m, tạo nên cảnh quan thiên nhiên trong lành và hệ sinh thái động thực vật vô cùng đa dạng, phong phú. Vườn quốc gia này hứa hẹn mang đến nhiều trải nghiệm thú vị cho du khách khám phá.",4.7,https://i.pinimg.com/1200x/6f/ef/02/6fef029ed5f52f21704fd02b8af6ce92.jpg,"thiên nhiên, biển đảo, ngắm cảnh, khám phá",outdoor,"['thiên nhiên', 'biển đảo', 'ngắm cảnh', 'khám phá']","Vườn quốc gia Cát Bà, thuộc đặc khu Cát Hải, TP. Hải Phòng, cách trung tâm thành phố hơn 30km. Nơi đây nổi bật với địa hình núi đá vôi hiểm trở, có độ cao dưới 500m, tạo nên cảnh quan thiên nhiên trong lành và hệ sinh thái động thực vật vô cùng đa dạng, phong phú. Vườn quốc gia này hứa hẹn mang đến nhiều trải nghiệm thú vị cho du khách khám phá. Hải Phòng Vườn quốc gia Cát Bà thiên nhiên biển đảo ngắm cảnh khám phá"
1822,Bãi tắm Tùng Thu,Hải Phòng,"Bãi tắm Tùng Thu là một bãi tắm nhân tạo nằm trên đảo Cát Bà, huyện Cát Hải, thành phố Hải Phòng. Nơi đây nổi tiếng với khung cảnh thiên nhiên tươi đẹp, nước biển trong xanh và không khí mát mẻ, trong lành, là một điểm đến hấp dẫn du khách bên cạnh các bãi Cát Cò 1, 2, và 3.",4.7,https://i.pinimg.com/736x/81/36/29/8136291b00d3fb12e86ff4537b4d5cca.jpg,"thiên nhiên, sinh thái, khám phá, tham quan",outdoor,"['thiên nhiên', 'sinh thái', 'khám phá', 'tham quan']","Bãi tắm Tùng Thu là một bãi tắm nhân tạo nằm trên đảo Cát Bà, huyện Cát Hải, thành phố Hải Phòng. Nơi đây nổi tiếng với khung cảnh thiên nhiên tươi đẹp, nước biển trong xanh và không khí mát mẻ, trong lành, là một điểm đến hấp dẫn du khách bên cạnh các bãi Cát Cò 1, 2, và 3. Hải Phòng Bãi tắm Tùng Thu thiên nhiên sinh thái khám phá tham quan"
1823,Bãi tắm Cát Cò 1,Hải Phòng,"Bãi biển Cát Cò không chỉ là một bãi biển, mà là sự kết hợp hài hòa của ba viên ngọc quý ven biển nằm dọc theo rìa phía Nam của đảo Cát Bà. Vẻ đẹp của nơi đây nằm ở sự cân bằng hoàn hảo giữa thiên nhiên hoang sơ, tiện nghi dễ tiếp cận và bầu không khí yên bình, phù hợp với hầu hết mọi phong cách du lịch.",4.7,https://i.pinimg.com/736x/83/53/6b/83536b99634a31a97feddee224aae04a.jpg,"thiên nhiên, biển đảo, nghỉ dưỡng",outdoor,"['thiên nhiên', 'biển đảo', 'nghỉ dưỡng']","Bãi biển Cát Cò không chỉ là một bãi biển, mà là sự kết hợp hài hòa của ba viên ngọc quý ven biển nằm dọc theo rìa phía Nam của đảo Cát Bà. Vẻ đẹp của nơi đây nằm ở sự cân bằng hoàn hảo giữa thiên nhiên hoang sơ, tiện nghi dễ tiếp cận và bầu không khí yên bình, phù hợp với hầu hết mọi phong cách du lịch. Hải Phòng Bãi tắm Cát Cò 1 thiên nhiên biển đảo nghỉ dưỡng"
1824,Bãi tắm Cát Cò 2,Hải Phòng,"Bãi tắm Cát Cò 2, nằm tại thị trấn Cát Bà, quận Cát Hải, Hải Phòng, chỉ cách trung tâm thị trấn khoảng 5-10 phút đi bộ. Bãi biển này nổi tiếng với cảnh quan núi non hùng vĩ và bãi cát trắng mịn, được xếp vào danh sách những bãi biển đẹp nhất Đông Nam Á. Tuy nhiên, du khách chỉ nên tắm biển và tham quan vào ban ngày, trước 18h để đảm bảo an toàn.",4.5,https://i.pinimg.com/736x/81/36/29/8136291b00d3fb12e86ff4537b4d5cca.jpg,"thiên nhiên, biển đảo, nghỉ dưỡng",outdoor,"['thiên nhiên', 'biển đảo', 'nghỉ dưỡng']","Bãi tắm Cát Cò 2, nằm tại thị trấn Cát Bà, quận Cát Hải, Hải Phòng, chỉ cách trung tâm thị trấn khoảng 5-10 phút đi bộ. Bãi biển này nổi tiếng với cảnh quan núi non hùng vĩ và bãi cát trắng mịn, được xếp vào danh sách những bãi biển đẹp nhất Đông Nam Á. Tuy nhiên, du khách chỉ nên tắm biển và tham quan vào ban ngày, trước 18h để đảm bảo an toàn. Hải Phòng Bãi tắm Cát Cò 2 thiên nhiên biển đảo nghỉ dưỡng"
1825,Bãi tắm Cát Cò 3,Hải Phòng,"Bãi biển Cát Cò không chỉ là một bãi biển, mà là sự kết hợp hài hòa của ba viên ngọc quý ven biển nằm dọc theo rìa phía Nam của đảo Cát Bà. Vẻ đẹp của nơi đây nằm ở sự cân bằng hoàn hảo giữa thiên nhiên hoang sơ, tiện nghi dễ tiếp cận và bầu không khí yên bình, phù hợp với hầu hết mọi phong cách du lịch.",4.7,https://i.pinimg.com/736x/81/36/29/8136291b00d3fb12e86ff4537b4d5cca.jpg,"thiên nhiên, biển đảo, nghỉ dưỡng",outdoor,"['thiên nhiên', 'biển đảo', 'nghỉ dưỡng']","Bãi biển Cát Cò không chỉ là một bãi biển, mà là sự kết hợp hài hòa của ba viên ngọc quý ven biển nằm dọc theo rìa phía Nam của đảo Cát Bà. Vẻ đẹp của nơi đây nằm ở sự cân bằng hoàn hảo giữa thiên nhiên hoang sơ, tiện nghi dễ tiếp cận và bầu không khí yên bình, phù hợp với hầu hết mọi phong cách du lịch. Hải Phòng Bãi tắm Cát Cò 3 thiên nhiên biển đảo nghỉ dưỡng"
1826,Đảo Long Châu,Hải Phòng,"Đảo Long Châu hay còn được biết đến với tên gọi là đảo Rẽ Đèn, đảo Mắt Rồng nằm trong vùng biển Vịnh Bắc Bộ thuộc huyện Cát Hải, thành phố Hải Phòng. Đảo Long Châu cách bờ biển Hải Phòng khoảng 50km và nằm ở phía đông nam của Quần đảo Cát Bà. Đây là hòn đảo đá vôi với hệ thống động thực vật khá phát triển.",4.7,https://i.pinimg.com/736x/ed/b5/51/edb551c65909b3a6cd529b744d292722.jpg,"thiên nhiên, biển đảo, nghỉ dưỡng",outdoor,"['thiên nhiên', 'biển đảo', 'nghỉ dưỡng']","Đảo Long Châu hay còn được biết đến với tên gọi là đảo Rẽ Đèn, đảo Mắt Rồng nằm trong vùng biển Vịnh Bắc Bộ thuộc huyện Cát Hải, thành phố Hải Phòng. Đảo Long Châu cách bờ biển Hải Phòng khoảng 50km và nằm ở phía đông nam của Quần đảo Cát Bà. Đây là hòn đảo đá vôi với hệ thống động thực vật khá phát triển. Hải Phòng Đảo Long Châu thiên nhiên biển đảo nghỉ dưỡng"
1827,Núi Ngọc Cát Bà,Hải Phòng,Đảo ngọc Cát Bà được biết tới là hòn đảo lớn nhất trong gần 2000 hòn đảo của vịnh Lan Hạ. Sắc xanh của rừng và rêu đá hòa quyện với màu cẩm thạch của đất đá cùng màu trắng xanh của nước biển tạo nên vẻ đẹp huyền ảo của Cát Bà. ,4.7,https://i.pinimg.com/1200x/08/b4/43/08b44301769da76bca038c66c2dc5cc7.jpg,"thiên nhiên, biển đảo, khám phá",outdoor,"['thiên nhiên', 'biển đảo', 'khám phá']",Đảo ngọc Cát Bà được biết tới là hòn đảo lớn nhất trong gần 2000 hòn đảo của vịnh Lan Hạ. Sắc xanh của rừng và rêu đá hòa quyện với màu cẩm thạch của đất đá cùng màu trắng xanh của nước biển tạo nên vẻ đẹp huyền ảo của Cát Bà.  Hải Phòng Núi Ngọc Cát Bà thiên nhiên biển đảo khám phá
1828,Trung tâm thành phố Hải Phòng,Hải Phòng,"Trung tâm Hải Phòng là khu vực sôi động, có lịch sử lâu đời, bao gồm các quận trung tâm như Hồng Bàng (trung tâm chính trị), Lê Chân, Ngô Quyền, nơi tập trung các cơ quan hành chính, thương mại, dịch vụ, văn hóa, với những công trình biểu tượng như Cầu Rào, khu vực trung tâm gắn liền với cảnh quan sông nước và kiến trúc đô thị đặc trưng của thành phố cảng, mang vẻ đẹp hiện đại đan xen truyền thống. ",4.5,https://i.pinimg.com/736x/d2/fe/6c/d2fe6cecd1ed7933753794d84d6c65ac.jpg,"đời sống địa phương, sầm uất, tham quan",indoor,"['đời sống địa phương', 'sầm uất', 'tham quan']","Trung tâm Hải Phòng là khu vực sôi động, có lịch sử lâu đời, bao gồm các quận trung tâm như Hồng Bàng (trung tâm chính trị), Lê Chân, Ngô Quyền, nơi tập trung các cơ quan hành chính, thương mại, dịch vụ, văn hóa, với những công trình biểu tượng như Cầu Rào, khu vực trung tâm gắn liền với cảnh quan sông nước và kiến trúc đô thị đặc trưng của thành phố cảng, mang vẻ đẹp hiện đại đan xen truyền thống.  Hải Phòng Trung tâm thành phố Hải Phòng đời sống địa phương sầm uất tham quan"
1829,Phố Tam Bạc,Hải Phòng,"Phố Tam Bạc ở Hải Phòng là con phố cổ kính, xinh đẹp nằm ven Hồ Tam Bạc, trung tâm thành phố, nơi từng là một đoạn sông nối sông Lạch Tray và sông Cấm; ngày nay hồ nước thơ mộng cùng khu vực xung quanh được quy hoạch đẹp đẽ, trở thành điểm nhấn du lịch nổi tiếng với cảnh quan thoáng đãng và không khí trong lành. ",4.5,https://i.pinimg.com/1200x/fe/3c/eb/fe3ceb2718cfff982b818fa3ad5486c9.jpg,"đời sống địa phương, sầm uất, tham quan",outdoor,"['đời sống địa phương', 'sầm uất', 'tham quan']","Phố Tam Bạc ở Hải Phòng là con phố cổ kính, xinh đẹp nằm ven Hồ Tam Bạc, trung tâm thành phố, nơi từng là một đoạn sông nối sông Lạch Tray và sông Cấm; ngày nay hồ nước thơ mộng cùng khu vực xung quanh được quy hoạch đẹp đẽ, trở thành điểm nhấn du lịch nổi tiếng với cảnh quan thoáng đãng và không khí trong lành.  Hải Phòng Phố Tam Bạc đời sống địa phương sầm uất tham quan"
1830,Phố Lạch Tray,Hải Phòng,"Phố Lạch Tray là một con phố lớn, quan trọng tại Hải Phòng, nổi bật với Sân vận động Lạch Tray (sân nhà của CLB bóng đá Hải Phòng) và nằm trên địa bàn các phường Đằng Giang, Gia Viên (quận Ngô Quyền) và Cát Bi (quận Hải An), nối liền các khu vực quan trọng và kết nối với các tuyến đường lớn như Phạm Văn Đồng qua Cầu Rào, là tuyến đường sầm uhat, có nhiều cửa hàng, dịch vụ, và gắn liền với đời sống văn hóa, thể thao thành phố. ",4.7,https://i.pinimg.com/736x/87/68/c8/8768c8cc029b4d4741ddd1e08e3a3350.jpg,"đời sống địa phương, dạo phố, tham quan",outdoor,"['đời sống địa phương', 'dạo phố', 'tham quan']","Phố Lạch Tray là một con phố lớn, quan trọng tại Hải Phòng, nổi bật với Sân vận động Lạch Tray (sân nhà của CLB bóng đá Hải Phòng) và nằm trên địa bàn các phường Đằng Giang, Gia Viên (quận Ngô Quyền) và Cát Bi (quận Hải An), nối liền các khu vực quan trọng và kết nối với các tuyến đường lớn như Phạm Văn Đồng qua Cầu Rào, là tuyến đường sầm uhat, có nhiều cửa hàng, dịch vụ, và gắn liền với đời sống văn hóa, thể thao thành phố.  Hải Phòng Phố Lạch Tray đời sống địa phương dạo phố tham quan"
1831,Vincom Plaza Hải Phòng,Hải Phòng,"Vincom Plaza Hải Phòng là trung tâm thương mại hiện đại, tập trung nhiều thương hiệu mua sắm, ẩm thực và khu vui chơi giải trí. Đây là điểm đến quen thuộc của du khách và người dân địa phương.",4.5,https://i.pinimg.com/1200x/20/e3/9a/20e39a1d3b88b2b312e5e032aee44c54.jpg,"đời sống địa phương, tham quan",indoor,"['đời sống địa phương', 'tham quan']","Vincom Plaza Hải Phòng là trung tâm thương mại hiện đại, tập trung nhiều thương hiệu mua sắm, ẩm thực và khu vui chơi giải trí. Đây là điểm đến quen thuộc của du khách và người dân địa phương. Hải Phòng Vincom Plaza Hải Phòng đời sống địa phương tham quan"
1832,Aeon Mall Hải Phòng,Hải Phòng,"Aeon Mall Hải Phòng là trung tâm mua sắm – giải trí quy mô lớn với nhiều thương hiệu, ẩm thực và khu vui chơi trong nhà, phù hợp cho hoạt động tham quan, mua sắm và thư giãn, đặc biệt lý tưởng trong mọi điều kiện thời tiết.",4.7,https://i.pinimg.com/1200x/b4/4d/6e/b44d6ecce0eb1e2ee1a6e423d8823281.jpg,"giải trí, hiện đại, tham quan",indoor,"['giải trí', 'hiện đại', 'tham quan']","Aeon Mall Hải Phòng là trung tâm mua sắm – giải trí quy mô lớn với nhiều thương hiệu, ẩm thực và khu vui chơi trong nhà, phù hợp cho hoạt động tham quan, mua sắm và thư giãn, đặc biệt lý tưởng trong mọi điều kiện thời tiết. Hải Phòng Aeon Mall Hải Phòng giải trí hiện đại tham quan"
1833,Công viên Tam Bạc,Hải Phòng,"Công viên Tam Bạc là không gian xanh ven sông nằm ở trung tâm Hải Phòng, thích hợp cho hoạt động dạo bộ, thư giãn và tham quan ngoài trời, thường được gợi ý cho du khách muốn trải nghiệm nhịp sống địa phương và cảnh quan đô thị.",4.7,https://i.pinimg.com/1200x/35/99/91/3599912575ca780871ee50af691fff2d.jpg,"giải trí, mua sắm, hiện đại",outdoor,"['giải trí', 'mua sắm', 'hiện đại']","Công viên Tam Bạc là không gian xanh ven sông nằm ở trung tâm Hải Phòng, thích hợp cho hoạt động dạo bộ, thư giãn và tham quan ngoài trời, thường được gợi ý cho du khách muốn trải nghiệm nhịp sống địa phương và cảnh quan đô thị. Hải Phòng Công viên Tam Bạc giải trí mua sắm hiện đại"
1834,Công viên Rồng Biển Đồ Sơn,Hải Phòng,"Công viên ven biển với không gian mở, phù hợp tham quan, dạo chơi và chụp ảnh ngoài trời khi du lịch Đồ Sơn.",4.7,https://i.pinimg.com/736x/5c/8b/dd/5c8bddfb29d9556eea2afe42b8423f8e.jpg,"giải trí, thư giãn, tham quan",outdoor,"['giải trí', 'thư giãn', 'tham quan']","Công viên ven biển với không gian mở, phù hợp tham quan, dạo chơi và chụp ảnh ngoài trời khi du lịch Đồ Sơn. Hải Phòng Công viên Rồng Biển Đồ Sơn giải trí thư giãn tham quan"
1835,Công viên nước Đồ Sơn,Hải Phòng,"Khu vui chơi dưới nước, thích hợp cho hoạt động giải trí gia đình và nhóm bạn vào mùa hè.",4.7,https://i.pinimg.com/736x/77/46/9b/77469b365d0c7bac8ac7cf5029e93ad7.jpg,"giải trí, vui chơi giải trí, tham quan",outdoor,"['giải trí', 'vui chơi giải trí', 'tham quan']","Khu vui chơi dưới nước, thích hợp cho hoạt động giải trí gia đình và nhóm bạn vào mùa hè. Hải Phòng Công viên nước Đồ Sơn giải trí vui chơi giải trí tham quan"
1836,Khu du lịch Hòn Dáu,Hải Phòng,"Điểm du lịch sinh thái kết hợp tâm linh, nổi bật với rừng nguyên sinh và bãi biển yên tĩnh.",4.7,https://i.pinimg.com/1200x/c9/27/f5/c927f576414d4c0db3d4de4d64cca9a5.jpg,"giải trí, vui chơi giải trí",outdoor,"['giải trí', 'vui chơi giải trí']","Điểm du lịch sinh thái kết hợp tâm linh, nổi bật với rừng nguyên sinh và bãi biển yên tĩnh. Hải Phòng Khu du lịch Hòn Dáu giải trí vui chơi giải trí"
1837,Khu vui chơi Đồ Sơn,Hải Phòng,"Khu giải trí tổng hợp phục vụ nhu cầu vui chơi, thư giãn của du khách tại khu du lịch biển.",4.7,https://i.pinimg.com/736x/c9/ef/11/c9ef11b66f8050fe8923c5d78aef9c56.jpg,"giải trí, tham quan, thư giãn",outdoor,"['giải trí', 'tham quan', 'thư giãn']","Khu giải trí tổng hợp phục vụ nhu cầu vui chơi, thư giãn của du khách tại khu du lịch biển. Hải Phòng Khu vui chơi Đồ Sơn giải trí tham quan thư giãn"
1838,Nhà hát lớn Hải Phòng,Hải Phòng,"Công trình kiến trúc cổ mang giá trị văn hóa, thường được gợi ý cho tham quan và tìm hiểu lịch sử đô thị.",4.7,https://i.pinimg.com/736x/c4/56/62/c45662b1811c579ac08998b3cf652aef.jpg,"giải trí, vui chơi giải trí",indoor,"['giải trí', 'vui chơi giải trí']","Công trình kiến trúc cổ mang giá trị văn hóa, thường được gợi ý cho tham quan và tìm hiểu lịch sử đô thị. Hải Phòng Nhà hát lớn Hải Phòng giải trí vui chơi giải trí"
1839,Trung tâm văn hóa Hải Phòng,Hải Phòng,"Không gian tổ chức sự kiện, triển lãm và hoạt động văn hóa nghệ thuật của thành phố.",4.5,https://i.pinimg.com/736x/c7/ca/67/c7ca67fe59b645476b03ba63ae434981.jpg,"nghệ thuật, kiến trúc, xem biểu diễn nghệ thuật",indoor,"['nghệ thuật', 'kiến trúc', 'xem biểu diễn nghệ thuật']","Không gian tổ chức sự kiện, triển lãm và hoạt động văn hóa nghệ thuật của thành phố. Hải Phòng Trung tâm văn hóa Hải Phòng nghệ thuật kiến trúc xem biểu diễn nghệ thuật"
1840,Sân vận động Lạch Tray,Hải Phòng,"Địa điểm thể thao lớn, phù hợp cho trải nghiệm không khí bóng đá và sự kiện thể thao địa phương.",4.7,https://i.pinimg.com/736x/27/6d/6c/276d6c62c601cb794f88cdccbae92f4a.jpg,"nghệ thuật, giải trí, tham quan",indoor,"['nghệ thuật', 'giải trí', 'tham quan']","Địa điểm thể thao lớn, phù hợp cho trải nghiệm không khí bóng đá và sự kiện thể thao địa phương. Hải Phòng Sân vận động Lạch Tray nghệ thuật giải trí tham quan"
1841,Chợ Sắt,Hải Phòng,"Chợ truyền thống lâu đời, phù hợp mua sắm hàng hóa và trải nghiệm sinh hoạt buôn bán địa phương.",4.7,https://i.pinimg.com/736x/ac/52/ff/ac52ff3c01eb0b616549acb9cebbe7db.jpg,"giải trí, thể thao, tham quan",indoor,"['giải trí', 'thể thao', 'tham quan']","Chợ truyền thống lâu đời, phù hợp mua sắm hàng hóa và trải nghiệm sinh hoạt buôn bán địa phương. Hải Phòng Chợ Sắt giải trí thể thao tham quan"
1842,Chợ Ga Hải Phòng,Hải Phòng,"Khu chợ dân sinh gần ga tàu, thuận tiện tham quan và khám phá ẩm thực bình dân.",4.7,https://static.vinwonders.com/production/2025/05/cho-ga-hai-phong-banner.jpg,"mua sắm, đời sống địa phương, sầm uất",indoor,"['mua sắm', 'đời sống địa phương', 'sầm uất']","Khu chợ dân sinh gần ga tàu, thuận tiện tham quan và khám phá ẩm thực bình dân. Hải Phòng Chợ Ga Hải Phòng mua sắm đời sống địa phương sầm uất"
